78.95122,0.902439,1.9512196,1,41,106
125.45238,2.357143,1.7380953,1,42,104
65.969826,4.4618607,8.333612,1,1193,1256
107.28503,9.268116,7.190821,1,1656,1582
100.14815,19.082304,2.3415637,1,243,314
54.74074,17.780626,6.717949,1,351,532
42.72691,22.07487,7.9156184,1,3259,2880
14.305597,40.049923,4.4220877,1,661,944
21.702976,28.600328,7.152607,1,3663,3374
117.477776,39.605247,4.946974,1,1867,1768
81.91729,38.807434,4.914369,1,2394,2108
64.14909,54.167274,6.410909,1,275,478
30.491604,57.450382,5.2732825,1,655,838
19.430769,56.907692,1.8,1,65,160
37.959183,58.367348,1.9591837,1,49,130
95.13378,57.274246,3.0535116,1,299,382
49.450024,62.43344,6.9640718,1,2171,1492
11.162555,67.40639,8.793904,1,2067,1660
116.840126,65.9326,6.945141,1,638,696
98.00965,69.654724,6.8394213,1,1451,1696
80.646255,74.63946,2.2380953,1,147,250
126.59155,75.56338,3.3802817,1,71,164
64.2016,85.3952,5.3792257,1,1627,1364
94.64419,85.921936,7.974509,1,1883,1368
47.125,91.543304,7.3956695,1,1016,1002
115.391174,106.47059,4.9411764,1,340,484
41.989452,107.21011,6.543267,1,3698,2952
75.61088,108.76569,1.5941423,1,239,392
26.628834,118.03681,2.3773005,1,326,460
116.48661,116.646355,6.757156,1,2166,1884
68.81136,120.66299,5.723757,1,1267,1384
68.4898,11.571428,2.0,0,49,144
64.9863,37.39726,3.8082192,0,73,146
36.126213,40.660194,3.592233,0,103,182
113.645836,45.458332,2.0,0,48,128
70.68852,14.393442,4.114754,0,61,140
103.06916,27.863945,10.421769,0,882,952
125.416664,41.916668,3.75,0,48,112
114.18077,48.80481,9.923077,0,1040,1118
39.309525,71.61905,3.7142856,0,42,96
6.0,126.39683,5.3333335,0,63,140
31.640625,33.59375,4.0,0,64,186
75.72449,113.80102,5.3163266,0,196,346
47.125,118.53302,9.129717,0,424,524
61.266666,37.225,8.525,0,120,200
125.29091,37.5,8.009091,0,110,234
35.899498,3.60804,13.183417,1,398,712
75.56302,62.68491,12.415422,0,1206,1274
28.7767,121.83218,11.0,0,721,806
10.536341,122.766914,10.726817,0,399,490
1.3830845,20.975124,11.895522,1,201,320
72.40845,112.985916,8.929578,0,71,130
82.59574,0.65957445,10.723404,1,47,110
87.90164,124.11475,9.393442,0,61,140
63.25909,74.22841,13.725,0,880,1226
88.77232,111.73214,12.28125,0,224,348
2.523077,42.384617,12.430769,1,65,136
61.105263,62.94737,12.122807,0,57,118
17.682558,91.6719,9.53898,1,1783,1716
15.51,18.82,12.76,0,100,230
16.056515,57.89325,14.089482,0,637,856
124.87805,97.97561,13.823171,0,164,242
53.855854,115.81982,12.396397,0,111,234
14.56338,1.0704225,14.422535,1,71,164
27.32,8.704,14.216,0,125,208
39.831684,7.2178216,13.569307,1,202,380
115.0184,17.871166,14.276073,0,163,284
80.54492,17.41211,14.488281,0,512,830
38.623318,32.986546,14.273542,0,223,426
72.03502,40.00389,14.268482,0,257,384
1.3043479,48.536232,14.304348,1,69,138
122.98148,57.62963,14.092592,0,108,222
118.143814,75.28428,14.334448,0,299,432
40.306667,85.80444,14.048889,0,225,372
53.728973,98.69159,13.186916,0,107,250
26.49074,118.796295,14.231482,0,108,216
100.07758,3.112069,14.568966,1,116,216
22.674698,31.698795,14.638555,0,83,164
45.387596,53.837208,14.589148,0,129,226
49.33663,78.32674,14.0,0,101,264
89.85965,81.807014,14.666667,0,57,130
78.96,96.85333,14.466666,0,75,144
76.11628,76.18604,15.0,0,43,126
