77.93189,3.0499432,4.6231556,1,881,752
2.0804124,9.496907,4.868041,1,485,694
19.724325,10.124325,2.5135136,1,185,312
33.895367,10.587466,7.943324,1,1835,1766
117.15385,10.884615,1.5384616,1,52,112
47.02062,14.388316,3.1374571,1,291,350
24.768827,18.988325,5.3998833,1,1713,1402
126.364586,24.520834,5.6770835,1,96,224
79.13024,28.842316,6.474052,1,2004,1842
3.6157408,27.62037,3.5462964,1,432,440
93.490906,27.20404,2.1939394,1,495,612
114.132355,28.397058,1.0,1,68,186
64.56201,32.573643,2.124031,1,258,368
110.38778,34.98702,8.00649,1,1849,1678
46.259968,34.641148,4.7607656,1,627,766
125.53125,42.640625,2.203125,1,64,126
97.95876,46.01031,1.7731959,1,97,178
23.237345,47.57818,3.8188977,1,889,882
56.907608,49.483696,4.429348,1,368,398
105.85359,48.651936,3.5607734,1,724,794
77.81132,51.24528,1.6603774,1,53,116
26.697008,64.02992,5.796758,1,802,958
68.06364,68.69935,7.4286203,1,2907,2750
43.29787,75.25532,1.3404255,1,47,116
95.69863,67.72603,6.6484017,1,876,1044
34.35593,78.71186,2.381356,1,118,262
16.45583,78.871025,5.7561836,1,566,644
101.8303,88.749374,8.883779,1,2805,2632
53.20968,88.80968,4.6903224,1,310,504
126.40678,85.61017,2.6949153,1,59,146
69.20247,88.48302,7.411116,1,2267,2454
49.317646,93.47059,3.4705882,1,170,304
110.201385,102.3465,6.1618953,1,1013,938
33.631287,104.74488,5.409683,1,537,674
13.435065,107.012985,1.6428572,1,154,336
6.514563,107.79612,2.3495145,1,103,242
77.264084,105.68711,6.249061,1,799,918
20.07131,112.160866,6.92869,1,603,814
54.163956,124.124664,3.902439,1,738,792
70.46125,123.76654,7.163516,1,1058,1440
124.0335,121.13233,6.2428813,1,597,852
3.5721924,122.94118,2.4064171,1,187,258
125.88074,11.330276,7.715596,0,109,240
2.9868422,51.311405,6.504386,1,228,336
107.94223,73.03586,6.1713147,0,502,604
88.91139,86.822784,5.943038,0,158,246
70.28303,54.358192,11.588961,0,1703,1594
76.041885,74.125656,7.6753926,0,191,314
24.503069,99.4905,8.527623,1,3421,2860
1.7534246,118.0137,10.105022,1,438,652
102.35351,3.6755447,10.031477,1,413,478
118.630226,118.0,3.4790998,1,311,416
79.07407,123.611115,6.0,0,54,144
119.55182,15.476191,12.148459,0,357,548
48.8,24.529411,8.77647,0,85,190
38.510498,54.341057,11.298334,0,1381,1426
48.80328,75.84262,11.0557375,0,305,480
1.9565217,4.2826085,8.217391,1,46,118
83.76296,14.262551,12.888066,1,1215,1484
78.02041,24.632652,9.693877,0,49,126
27.132948,33.69942,9.601156,0,173,230
16.987593,37.188587,12.5347395,0,806,982
118.75956,50.87978,8.672132,0,183,316
37.695652,83.014496,9.028986,0,69,128
9.388235,104.61176,10.454902,0,255,342
93.61984,110.0059,6.9548135,1,1018,944
46.722706,10.561135,13.100436,0,458,622
90.93023,36.337208,10.011628,0,86,166
125.87681,112.85507,11.246377,0,138,274
109.53846,117.98077,10.403846,0,52,110
5.678571,73.07468,10.892858,0,308,426
56.119133,101.95307,13.368231,0,277,522
63.795918,1.1020408,12.77551,1,49,110
72.91538,8.538462,12.276923,0,130,270
96.35135,15.432432,12.063063,0,111,248
60.60215,40.60215,12.193548,0,93,176
121.2511,63.481277,9.514685,1,2724,2354
52.918034,85.90164,11.459017,0,61,144
25.081633,84.734695,12.142858,0,98,176
56.6626,21.98103,13.826558,0,738,822
12.127572,58.51852,13.971193,0,243,414
6.5384617,65.15385,12.673077,0,52,120
2.75,80.2,12.8125,1,80,196
32.3125,121.89167,13.970834,0,240,448
122.38028,1.2957747,13.9577465,1,71,138
18.944445,13.333333,13.0,0,90,242
35.473682,21.105263,14.294737,0,95,180
102.66777,26.056479,13.92691,0,301,452
94.02198,42.46154,13.307693,0,91,212
100.57614,76.621826,11.92132,0,394,648
3.1138613,98.153465,14.465346,1,202,338
48.763977,124.18633,14.304348,0,161,274
22.371134,3.6391752,14.402061,1,97,194
105.14815,9.685185,14.148149,0,54,136
16.992857,21.107143,14.514286,0,140,270
71.490906,27.618181,14.490909,0,55,110
40.02222,34.955555,14.555555,0,45,92
21.360214,57.0,14.731183,0,186,374
54.15827,63.35971,14.6690645,0,139,264
2.9729729,61.2973,14.783784,1,74,174
88.15385,82.12308,14.569231,0,65,126
125.438354,108.79452,14.561644,0,73,168
42.874493,104.36032,14.408907,0,247,478
78.07692,114.01923,14.442307,0,52,128
58.16923,120.246155,14.430769,0,65,128
16.791666,123.3125,14.604167,0,96,190
60.02439,82.439026,15.0,0,41,112
