554.0,6.0,1.0,1
600.0,6.0,1.0,1
732.0,6.0,1.0,1
788.0,6.0,1.0,1
807.0,6.0,1.0,1
1022.0,6.0,1.0,1
62.0,7.0,1.0,1
296.0,7.0,1.0,1
371.0,7.0,1.0,1
406.0,7.5,1.0,1
434.0,7.0,1.0,1
437.0,7.0,1.0,1
510.0,7.0,1.0,1
536.8,7.2,1.8,1
540.0,7.0,1.0,1
548.0,7.0,1.0,1
562.0,7.0,1.0,1
598.0,7.0,1.0,1
655.0,7.0,1.0,1
792.0,7.0,1.0,1
827.0,7.0,1.0,1
63.0,8.0,1.0,1
124.0,8.0,1.0,1
133.0,8.0,1.0,1
233.0,8.0,1.0,1
432.0,8.0,1.0,1
435.5,8.0,1.0,1
542.0,8.5,1.0,1
545.0,7.5,1.0,1
556.0,7.5,1.0,1
558.0,8.0,1.5,1
689.0,8.0,1.0,1
838.0,8.0,1.0,1
142.0,9.0,1.0,1
431.0,9.0,1.0,1
433.66666,9.333333,1.0,1
439.0,9.0,1.0,1
466.0,9.0,1.0,1
528.0,9.0,1.0,1
539.0,9.0,1.0,1
548.2778,8.944445,1.7222222,1
560.0,8.5,1.0,1
565.0,9.0,1.0,1
739.5,9.0,1.0,1
742.0,9.0,1.0,1
112.0,10.0,1.0,1
144.0,10.0,1.0,1
181.0,10.0,1.0,1
235.0,10.0,1.0,1
540.0,10.0,1.0,1
544.0,10.0,1.0,1
553.0,10.0,1.0,1
564.0,10.0,1.0,1
743.0,10.5,1.0,1
831.0,10.0,1.0,1
869.0,10.0,1.0,1
208.0,11.0,1.0,1
224.0,11.0,1.0,1
232.0,11.5,1.0,1
249.0,11.0,1.0,1
435.0,11.0,1.0,1
503.0,11.0,1.0,1
527.0,10.333333,1.3333334,1
529.0,11.0,1.0,1
545.0,11.0,1.0,1
558.3125,12.0,1.0,1
739.0,11.0,1.0,1
44.0,12.0,1.0,1
128.0,12.0,1.0,1
225.0,12.0,1.0,1
230.0,12.0,1.0,1
298.0,12.0,1.0,1
434.0,12.0,1.0,1
501.0,12.0,1.0,1
528.0,12.0,1.0,1
686.0,12.0,1.0,1
703.0,12.0,1.0,1
1021.3333,12.0,1.3333334,1
110.8,12.4,1.4,1
119.0,13.0,1.0,1
185.0,13.0,1.0,1
254.0,13.0,1.0,1
450.0,13.0,1.0,1
503.0,13.5,1.0,1
505.0,13.0,1.0,1
562.0,13.5,1.0,1
564.0,13.0,1.0,1
705.0,13.0,1.5,1
784.0,13.0,1.0,1
829.0,13.0,1.0,1
1023.0,13.0,1.0,1
46.0,14.0,1.0,1
110.0,14.0,1.0,1
136.0,14.5,1.0,1
144.0,14.0,1.0,1
258.0,13.5,1.0,1
263.0,14.0,1.0,1
298.0,14.0,1.0,1
413.0,14.0,1.0,1
471.75,14.0,1.75,1
474.0,14.0,1.0,1
534.0,14.0,1.0,1
621.0,14.0,1.0,1
662.0,14.0,1.0,1
707.0,14.0,1.0,1
740.0,14.0,1.0,1
1022.0,14.0,1.0,1
43.0,15.0,1.0,1
115.0,15.0,1.0,1
147.0,15.0,1.0,1
192.0,15.0,1.0,1
202.0,15.0,1.0,1
208.0,15.0,1.0,1
259.0,15.0,1.0,1
261.0,15.0,1.0,1
299.0,15.0,1.0,1
476.0,15.0,1.0,1
502.0,15.0,1.0,1
504.0,15.5,1.0,1
506.0,15.0,1.0,1
530.0,15.0,1.5,1
557.0,15.0,1.0,1
561.0,15.0,1.0,1
563.0,15.0,1.0,1
701.0,15.0,1.0,1
785.0,15.0,1.0,1
1021.0,15.0,1.0,1
146.0,16.0,1.5,1
187.0,16.0,1.0,1
189.4,15.8,2.0,1
207.0,16.0,1.0,1
256.0,16.0,1.0,1
359.0,16.0,1.0,1
485.0,16.0,1.0,1
539.0,16.0,1.0,1
560.0,16.0,1.0,1
573.0,16.0,1.0,1
575.0,16.0,1.0,1
578.0,16.0,1.0,1
688.0,16.0,1.0,1
780.0,16.0,1.0,1
872.0,16.0,1.0,1
67.0,17.0,1.0,1
231.0,17.0,1.0,1
257.0,17.0,1.0,1
259.0,17.0,1.0,1
297.0,17.0,1.0,1
360.0,17.0,1.0,1
405.0,17.0,1.0,1
449.33334,16.666666,1.0,1
461.0,17.0,1.0,1
507.0,17.0,1.0,1
514.0,17.0,1.0,1
556.0,17.0,1.0,1
562.0,17.0,1.0,1
572.0,17.0,1.0,1
699.0,17.0,1.0,1
703.0,17.0,1.0,1
56.0,18.0,1.0,1
97.0,18.0,1.0,1
99.0,18.0,1.0,1
189.0,18.0,1.0,1
298.5,18.0,1.0,1
349.0,18.0,1.0,1
355.0,18.0,1.0,1
357.0,18.0,1.0,1
364.0,18.0,1.0,1
366.0,18.0,1.0,1
428.0,18.0,1.5,1
446.0,18.0,1.0,1
557.0,18.0,1.0,1
573.0,18.0,1.0,1
701.3333,18.0,1.6666666,1
779.0,18.0,1.0,1
47.0,19.0,1.0,1
187.71428,19.0,2.4285715,1
257.0,19.142857,1.5714285,1
297.0,19.0,1.0,1
334.0,19.0,1.0,1
336.0,19.0,1.0,1
359.0,19.0,1.0,1
472.0,19.0,1.0,1
552.0,19.0,1.0,1
700.0,19.0,1.0,1
702.0,19.0,1.0,1
709.0,19.0,1.0,1
192.0,20.0,1.0,1
239.0,20.0,1.0,1
255.0,20.0,1.0,1
260.0,20.0,1.0,1
354.0,20.0,1.0,1
357.0,20.0,1.0,1
455.0,20.0,1.0,1
515.3333,19.666666,1.0,1
518.0,20.0,1.0,1
557.0,20.0,1.0,1
571.0,20.0,1.5,1
706.0,20.923077,1.0,1
780.0,20.0,1.0,1
804.0,20.0,1.0,1
50.0,21.0,1.0,1
100.0,21.0,1.0,1
104.0,21.0,1.0,1
121.0,21.0,1.0,1
234.0,21.0,1.0,1
254.0,21.0,1.0,1
256.0,20.833334,2.6666667,1
295.0,21.0,1.0,1
302.0,21.0,1.0,1
336.0,21.0,1.0,1
355.0,21.0,1.0,1
420.0,21.0,1.0,1
452.0,21.0,1.0,1
504.0,21.0,1.0,1
508.0,21.0,1.0,1
510.0,21.0,1.0,1
514.0,21.0,1.0,1
787.0,21.0,1.5,1
865.0,21.0,1.0,1
873.0,21.0,1.0,1
42.0,22.0,1.0,1
74.0,22.0,1.0,1
358.0,22.0,1.0,1
419.0,22.0,1.0,1
451.0,22.0,1.0,1
501.0,22.0,1.0,1
509.0,22.0,1.0,1
517.0,21.666666,1.6666666,1
550.0,21.666666,1.3333334,1
782.0,22.0,1.0,1
801.0,22.0,1.0,1
854.0,22.0,1.0,1
40.0,23.0,1.0,1
257.0,23.0,1.0,1
294.0,23.0,1.0,1
355.33334,23.0,1.3333334,1
454.0,22.0,1.0,1
456.0,23.0,1.0,1
508.0,23.0,1.0,1
518.0,23.5,1.0,1
551.0,22.5,1.0,1
625.0,23.0,1.0,1
687.5,23.0,1.0,1
707.0,23.0,1.0,1
709.0,23.0,1.0,1
786.3333,22.666666,1.0,1
816.0,23.0,1.0,1
38.0,24.0,1.0,1
318.0,24.0,1.0,1
451.0,24.0,1.0,1
512.0,24.0,1.0,1
527.0,24.0,1.0,1
704.0,24.0,1.0,1
812.0,24.0,1.0,1
849.0,24.333334,1.3333334,1
75.0,25.0,1.0,1
204.0,25.0,1.0,1
343.0,25.0,1.0,1
355.0,25.0,1.0,1
358.0,25.0,1.0,1
453.375,25.0,1.625,1
455.0,25.0,1.0,1
501.5,25.0,1.0,1
505.0,25.0,1.0,1
509.0,25.0,1.0,1
511.0,25.0,1.0,1
672.0,25.0,1.0,1
699.0,25.0,1.0,1
752.0,25.0,1.0,1
786.0,25.0,1.0,1
788.0,25.0,1.0,1
853.0,25.0,1.0,1
72.0,26.0,1.0,1
231.0,26.0,1.0,1
315.0,26.0,1.0,1
317.0,26.0,1.5,1
413.0,26.0,1.0,1
456.0,26.333334,1.3333334,1
675.0,26.0,1.0,1
702.0,26.0,1.0,1
817.0,26.0,1.0,1
822.0,26.0,1.0,1
73.0,27.0,1.0,1
75.333336,27.0,1.6666666,1
122.0,27.0,1.0,1
232.66667,26.666666,1.0,1
312.33334,27.333334,1.0,1
492.0,27.0,1.0,1
513.0,27.0,1.0,1
671.0,27.0,1.0,1
807.0,27.0,1.0,1
19.0,28.0,1.5,1
28.0,28.0,1.0,1
71.333336,28.0,1.6666666,1
74.0,28.333334,1.3333334,1
230.5,28.0,1.0,1
455.0,28.0,1.0,1
673.6667,28.333334,1.0,1
215.0,29.0,1.0,1
233.0,29.0,1.0,1
316.0,29.0,1.0,1
372.0,29.0,1.0,1
562.0,29.0,1.0,1
697.0,29.0,1.0,1
700.0,29.0,1.0,1
809.0,29.0,1.0,1
30.0,30.0,1.0,1
37.0,30.0,1.0,1
85.0,30.0,1.0,1
232.0,30.0,1.0,1
310.0,30.0,1.0,1
315.0,29.666666,1.6666666,1
527.0,30.0,1.0,1
560.0,30.571428,2.2857144,1
749.0,30.0,1.0,1
820.0,30.0,1.0,1
20.0,31.0,1.5,1
22.0,31.0,1.0,1
27.0,31.0,1.0,1
32.0,31.0,1.0,1
36.0,31.0,1.0,1
80.0,31.0,1.0,1
349.0,31.0,1.0,1
448.0,31.0,1.0,1
450.0,31.0,1.0,1
453.0,31.0,1.5,1
455.0,31.0,1.0,1
525.5,31.0,1.0,1
673.0,31.0,1.5,1
719.0,31.0,1.0,1
721.3333,30.333334,1.0,1
33.0,32.0,1.0,1
207.0,32.0,1.0,1
232.0,32.0,1.0,1
288.0,32.0,1.0,1
305.5,32.0,1.0,1
331.0,32.0,1.5,1
348.0,32.0,1.0,1
351.66666,31.666666,1.0,1
354.0,32.0,1.0,1
357.0,32.0,1.0,1
481.0,32.0,1.0,1
483.0,32.0,1.0,1
492.0,32.0,1.0,1
523.0,32.0,1.0,1
527.0,32.0,1.0,1
558.0,32.0,1.5,1
722.0,32.0,1.0,1
780.0,32.0,1.0,1
34.0,33.0,1.0,1
115.0,33.0,1.0,1
349.0,33.666668,1.3333334,1
353.0,33.0,1.5,1
447.0,33.0,1.5,1
459.0,33.0,1.0,1
478.0,33.0,1.0,1
482.0,33.0,1.0,1
718.3333,33.333332,1.0,1
721.1667,32.333332,2.0,1
723.0,33.5,1.0,1
846.0,33.0,1.0,1
878.0,33.0,1.0,1
22.0,34.0,1.0,1
24.0,34.0,1.0,1
204.0,34.0,1.0,1
228.0,34.0,1.0,1
233.0,34.0,1.0,1
240.0,34.0,1.0,1
344.0,34.0,1.5,1
351.33334,34.333332,1.0,1
354.0,34.0,1.0,1
358.0,34.0,1.0,1
408.0,34.0,1.0,1
481.0,34.333332,1.3333334,1
500.0,34.0,1.0,1
522.0,34.0,1.0,1
524.0,34.0,1.0,1
526.0,34.0,1.0,1
879.0,34.0,1.0,1
29.0,35.0,1.0,1
353.0,35.0,1.5,1
356.0,35.0,1.0,1
359.0,35.0,1.0,1
404.0,35.0,1.0,1
446.0,35.0,1.0,1
719.0,35.0,1.0,1
811.0,35.0,1.0,1
819.0,35.0,1.0,1
831.0,35.0,1.0,1
115.0,36.0,1.0,1
121.0,36.0,1.0,1
230.0,36.0,1.0,1
233.5,36.0,1.0,1
236.0,36.0,1.0,1
346.0,36.0,1.0,1
378.0,36.0,1.0,1
487.0,36.0,1.0,1
492.0,36.0,1.0,1
518.875,35.875,1.0,1
554.0,36.5,1.0,1
818.0,36.0,1.5,1
821.0,36.0,1.0,1
824.0,36.0,1.0,1
830.0,36.0,1.0,1
832.5,36.0,1.0,1
876.0,36.0,1.0,1
17.0,37.0,1.0,1
35.0,37.0,1.0,1
83.0,37.0,1.0,1
189.0,37.0,1.0,1
347.0,37.0,1.0,1
494.0,37.0,1.0,1
523.0,37.0,1.0,1
717.0,37.0,1.0,1
719.0,37.0,1.0,1
722.0,37.0,1.0,1
760.0,37.0,1.0,1
834.0,37.0,1.0,1
879.0909,37.090908,1.0,1
883.0,37.0,1.0,1
32.0,38.0,1.0,1
36.0,38.0,1.5,1
122.0,38.0,1.0,1
172.0,38.0,1.0,1
182.0,38.0,1.0,1
185.0,37.333332,1.3333334,1
188.0,38.0,1.0,1
233.0,38.0,1.5,1
295.0,38.0,1.0,1
404.0,38.0,1.0,1
474.0,38.0,1.0,1
478.0,38.0,1.0,1
518.0,38.0,1.0,1
556.0,38.0,2.0,1
647.0,38.0,1.0,1
715.0,37.666668,1.6666666,1
833.0,38.0,1.0,1
85.0,39.0,1.0,1
232.0,39.0,1.0,1
388.0,39.0,1.0,1
397.0,39.0,1.0,1
448.0,39.0,1.0,1
497.0,39.0,1.0,1
516.75,39.25,1.75,1
521.0,39.0,1.0,1
716.6667,39.333332,1.0,1
720.0,39.0,1.0,1
722.0,39.0,1.0,1
768.0,39.0,1.0,1
822.0,39.0,1.5,1
834.0,39.5,1.0,1
837.0,39.0,1.0,1
878.6667,39.666668,1.0,1
884.0,39.0,1.0,1
33.0,40.0,1.0,1
35.0,40.0,1.0,1
215.0,40.0,1.0,1
401.0,40.0,1.0,1
489.0,40.0,1.0,1
491.0,40.0,1.0,1
555.0,40.0,1.0,1
674.0,40.0,1.0,1
832.0,40.0,1.0,1
846.0,40.0,1.0,1
36.0,41.0,2.0,1
38.0,41.0,1.0,1
127.0,41.0,1.0,1
188.0,41.0,1.0,1
213.0,41.0,1.0,1
293.0,41.0,1.0,1
390.0,41.0,1.0,1
395.0,41.5,1.0,1
420.0,41.0,1.0,1
475.0,41.0,1.5,1
523.0,41.0,1.0,1
525.0,41.5,1.0,1
650.0,41.0,1.0,1
685.0,40.5,1.0,1
688.0,41.0,1.0,1
35.0,42.0,1.0,1
128.0,42.0,1.0,1
247.0,42.0,1.0,1
360.0,42.0,1.0,1
398.0,42.0,1.0,1
410.0,42.0,1.0,1
413.66666,42.0,1.3333334,1
425.0,42.0,1.0,1
472.0,42.0,1.0,1
477.0,42.333332,2.3333333,1
555.5,42.0,1.0,1
715.0,42.0,1.0,1
717.0,42.0,1.0,1
724.0,42.5,1.0,1
878.0,42.0,1.0,1
116.5,43.0,1.0,1
121.0,43.0,1.0,1
125.0,43.0,1.0,1
252.0,43.0,1.0,1
402.0,43.0,1.0,1
404.0,43.0,1.0,1
424.0,43.0,1.0,1
478.0,43.0,1.0,1
514.5,43.0,1.0,1
554.0,43.0,1.0,1
664.0,42.5,1.0,1
756.0,43.0,1.0,1
765.0,43.0,1.0,1
775.0,43.0,1.0,1
122.0,44.0,1.0,1
169.0,44.0,1.0,1
250.0,44.0,1.0,1
287.0,44.0,1.0,1
291.0,44.0,1.0,1
294.0,44.0,1.0,1
420.75,43.75,1.25,1
471.0,44.0,1.0,1
474.0,44.0,1.0,1
552.0,44.0,1.0,1
624.0,44.0,1.0,1
646.0,44.0,1.0,1
648.0,44.333332,1.0,1
650.0,44.0,1.5,1
666.0,44.0,1.0,1
685.0,44.0,1.0,1
830.75,43.75,1.5,1
833.0,44.0,1.0,1
1010.0,44.0,1.0,1
115.0,45.0,1.0,1
120.0,45.0,1.0,1
402.0,45.0,1.0,1
405.0,45.0,1.0,1
418.8,46.4,1.2,1
423.16666,46.5,2.0,1
475.33334,45.0,1.6666666,1
478.5,45.0,1.0,1
683.0,45.0,1.0,1
760.0,45.0,1.0,1
765.0,45.0,1.0,1
117.0,46.0,1.0,1
119.0,46.0,1.0,1
182.8,45.8,1.6,1
185.0,46.0,1.0,1
226.0,46.0,1.0,1
292.0,46.0,1.0,1
317.0,46.0,1.0,1
401.0,46.0,1.0,1
415.0,46.0,1.0,1
417.0,46.0,1.0,1
473.0,46.0,1.5,1
477.0,46.0,1.0,1
550.0,46.0,1.0,1
553.0,46.0,1.0,1
558.0,46.0,1.0,1
644.0,46.0,1.0,1
646.0,46.0,1.0,1
774.0,46.0,1.0,1
179.0,47.0,1.0,1
247.0,47.0,1.0,1
295.0,47.0,1.0,1
398.0,47.0,1.0,1
421.0,47.0,1.0,1
427.0,47.0,1.0,1
471.0,47.0,1.0,1
761.25,47.0,2.25,1
763.0,46.666668,1.3333334,1
829.0,47.0,1.5,1
116.0,48.0,1.0,1
170.0,48.0,1.0,1
173.0,48.0,1.0,1
183.0,48.0,1.0,1
191.0,48.0,1.0,1
388.0,48.0,1.0,1
425.0,48.333332,1.3333334,1
474.0,48.0,1.5,1
477.0,48.0,1.0,1
546.0,48.0,1.0,1
548.0,48.0,1.0,1
550.0,48.0,1.0,1
648.25,47.75,1.75,1
668.75,48.5,1.25,1
715.0,48.0,1.0,1
758.0,48.0,1.0,1
760.0,48.0,1.0,1
764.0,48.0,1.0,1
766.0,48.0,1.0,1
874.0,48.0,1.0,1
119.0,49.5,1.0,1
172.0,49.0,1.0,1
180.25,49.0,2.0,1
376.0,49.0,1.0,1
384.0,49.0,1.0,1
387.0,49.0,1.0,1
394.0,49.0,1.0,1
423.0,49.0,1.0,1
428.0,49.0,1.5,1
531.0,49.0,1.0,1
642.0,49.0,1.0,1
650.0,49.0,1.0,1
762.5,49.0,1.0,1
14.0,50.0,1.0,1
179.0,50.0,1.0,1
183.0,50.0,1.0,1
386.0,50.0,1.5,1
529.0,50.0,1.0,1
549.0,50.0,1.0,1
716.0,50.0,1.0,1
875.0,50.0,1.0,1
878.0,50.0,1.0,1
86.5,51.0,1.0,1
117.0,51.0,1.0,1
168.0,51.0,1.0,1
170.5,51.0,1.0,1
173.0,51.0,1.5,1
188.0,51.5,1.0,1
192.0,51.0,1.0,1
290.0,51.0,1.0,1
499.0,51.0,1.0,1
550.0,51.0,1.0,1
666.0,51.0,1.0,1
681.0,51.0,1.0,1
686.0,51.0,1.0,1
691.0,51.0,1.0,1
762.0,51.0,1.0,1
169.0,52.0,1.0,1
292.0,52.0,1.0,1
416.0,52.0,1.0,1
505.0,52.0,1.0,1
548.0,52.0,1.0,1
650.0,52.0,1.0,1
879.0,52.0,1.0,1
122.0,53.0,1.0,1
171.5,53.6,1.0,1
177.0,53.0,1.0,1
180.0,53.0,1.0,1
191.0,53.0,1.0,1
499.0,53.0,1.0,1
502.0,53.0,1.0,1
523.0,53.0,1.0,1
679.0,53.0,1.0,1
691.0,53.0,1.0,1
696.0,53.0,1.0,1
702.2,51.8,1.0,1
763.0,53.0,1.0,1
878.0,53.5,1.0,1
94.0,54.0,1.0,1
188.0,54.0,1.0,1
546.0,54.0,1.0,1
695.0,54.0,1.0,1
702.0,54.0,1.0,1
707.0,54.0,1.0,1
757.0,54.0,1.0,1
788.0,54.0,1.0,1
165.0,55.0,1.0,1
174.0,55.0,1.0,1
321.0,55.0,1.0,1
323.0,55.0,1.0,1
367.0,55.0,1.0,1
466.0,55.0,1.0,1
692.0,55.0,1.0,1
703.0,55.0,1.5,1
717.0,55.0,1.0,1
877.0,55.0,1.0,1
99.0,56.0,1.0,1
171.0,56.0,1.0,1
175.0,56.333332,1.3333334,1
322.0,56.0,1.0,1
325.0,56.0,1.0,1
368.0,56.0,1.0,1
448.0,56.0,1.0,1
504.0,56.0,1.0,1
608.0,56.0,1.0,1
625.0,56.0,1.0,1
638.0,56.0,1.0,1
685.0,56.0,1.0,1
706.6667,56.666668,1.0,1
761.0,56.0,1.0,1
789.0,56.0,1.0,1
792.6,56.0,1.6,1
170.0,57.5,1.0,1
173.0,57.0,1.0,1
367.0,57.0,1.0,1
369.5,57.0,1.0,1
612.0,57.0,1.0,1
621.0,57.0,1.0,1
624.0,57.0,1.0,1
683.75,57.5,1.75,1
687.0,57.0,1.0,1
690.0,57.0,1.0,1
762.0,57.0,1.0,1
846.0,57.0,1.0,1
51.5,58.0,1.0,1
172.0,58.0,1.0,1
195.0,58.0,1.0,1
366.4,57.8,1.0,1
500.0,58.0,1.0,1
626.0,58.0,1.0,1
682.0,58.0,1.0,1
685.0,58.0,1.0,1
694.0,58.0,1.0,1
845.0,58.0,1.0,1
40.0,59.0,1.0,1
50.0,59.0,1.0,1
54.0,59.0,1.0,1
74.0,59.0,1.0,1
173.0,59.0,1.0,1
364.0,59.5,1.0,1
523.0,59.5,1.0,1
629.0,59.0,1.0,1
710.0,59.0,1.0,1
759.1429,58.857143,1.0,1
792.6667,58.666668,1.0,1
796.0,59.0,1.5,1
90.0,60.0,1.0,1
159.0,59.0,1.0,1
385.0,60.0,1.0,1
513.0,60.0,1.0,1
627.0,60.0,1.0,1
684.0,60.0,1.0,1
694.5,60.0,1.0,1
708.0,60.0,1.5,1
756.0,60.5,1.0,1
794.0,60.0,1.0,1
50.0,61.0,1.0,1
80.0,61.0,1.0,1
161.0,61.0,1.0,1
288.0,61.0,1.0,1
320.0,61.0,1.0,1
460.0,61.0,1.5,1
540.0,61.0,1.0,1
638.0,61.0,1.0,1
693.0,61.0,1.0,1
155.0,62.0,1.0,1
162.0,62.0,1.0,1
361.0,62.0,1.0,1
367.0,62.0,1.5,1
557.0,62.0,1.0,1
619.0,62.0,1.0,1
630.0,62.0,1.5,1
665.5,62.0,1.0,1
694.0,62.0,1.0,1
697.0,62.0,1.0,1
792.25,62.0,1.0,1
53.0,63.0,1.0,1
152.0,63.0,1.0,1
156.0,63.0,1.0,1
157.75,63.25,1.75,1
204.0,63.0,1.0,1
250.0,63.0,1.0,1
385.0,62.5,1.0,1
388.5,63.0,1.0,1
391.0,63.0,1.0,1
461.5,63.0,1.0,1
629.0,63.0,1.0,1
681.0,63.0,1.0,1
695.0,63.0,1.0,1
746.0,63.0,1.0,1
791.0,64.0,1.25,1
795.0,63.0,1.0,1
253.0,64.0,1.0,1
319.0,64.0,1.0,1
384.0,64.0,1.0,1
423.0,64.0,1.0,1
464.33334,63.666668,1.0,1
482.0,64.0,1.0,1
556.0,64.0,1.0,1
665.0,64.0,1.0,1
711.0,64.0,1.0,1
759.0,64.0,1.0,1
786.0,64.0,1.0,1
858.0,64.0,1.5,1
115.0,65.0,1.0,1
159.5,64.8,2.2,1
162.0,65.0,1.0,1
251.0,65.0,1.0,1
385.0,65.0,1.0,1
389.0,65.0,1.5,1
419.0,65.0,1.0,1
460.33334,64.666664,1.0,1
474.0,65.0,1.0,1
478.0,65.0,1.0,1
486.0,65.0,1.0,1
515.0,65.0,1.0,1
628.0,65.0,1.0,1
644.0,65.0,1.0,1
725.0,65.0,1.0,1
794.0,65.0,1.0,1
818.8,64.0,1.2,1
859.0,65.0,1.0,1
155.0,66.0,1.0,1
158.0,66.0,1.0,1
163.0,66.0,1.0,1
189.5,66.0,1.0,1
254.0,66.5,1.0,1
344.0,66.0,1.0,1
384.0,66.0,1.0,1
386.0,66.5,1.0,1
421.0,66.0,1.0,1
423.0,66.0,1.0,1
426.0,66.0,1.0,1
459.0,66.0,1.0,1
664.0,66.5,1.0,1
697.0,66.0,1.5,1
712.0,66.0,1.0,1
795.0,66.0,1.0,1
814.0,66.0,1.0,1
821.4,65.8,1.0,1
858.0,66.0,1.0,1
251.0,67.5,1.0,1
341.0,67.0,1.0,1
358.0,67.0,1.5,1
364.0,67.0,1.0,1
428.0,67.0,1.0,1
463.13513,68.02702,1.4594594,1
467.0,67.0,1.0,1
660.0,67.0,1.0,1
716.0,67.0,1.0,1
736.0,67.0,1.0,1
790.0,67.0,1.0,1
819.0,67.0,1.0,1
851.0,67.0,1.0,1
859.0,67.0,1.0,1
868.0,67.0,1.0,1
104.0,68.0,1.0,1
184.0,68.0,1.0,1
193.0,68.0,1.0,1
197.0,68.0,1.0,1
472.0,68.0,1.0,1
513.0,68.0,1.0,1
656.0,68.0,1.0,1
726.0,68.0,1.0,1
729.0,68.0,1.0,1
796.0,68.0,1.0,1
818.0,68.0,1.0,1
820.3333,68.333336,1.0,1
857.0,68.0,1.0,1
162.0,69.0,1.0,1
186.0,69.0,1.0,1
191.0,69.0,1.0,1
241.0,69.0,1.0,1
276.0,69.0,1.0,1
280.0,69.0,1.0,1
428.0,69.0,1.0,1
430.0,69.0,1.0,1
512.0,69.0,1.5,1
660.0,69.0,1.0,1
742.0,69.0,1.0,1
822.0,69.0,1.0,1
824.5,69.0,1.0,1
849.0,69.5,1.0,1
864.0,69.0,1.0,1
890.0,69.0,1.0,1
73.0,70.0,1.0,1
95.0,70.0,1.0,1
154.0,70.0,1.0,1
422.0,70.0,1.0,1
457.0,70.0,1.0,1
465.0,70.5,1.0,1
513.0,70.0,1.5,1
647.0,70.0,1.0,1
823.0,70.0,1.0,1
861.0,70.0,1.0,1
868.0,70.0,1.0,1
100.0,71.0,1.0,1
104.0,71.0,1.0,1
281.0,71.0,1.0,1
429.0,71.0,1.0,1
449.0,71.0,1.0,1
511.0,71.0,1.0,1
694.0,71.0,1.0,1
696.3333,71.333336,1.0,1
706.0,71.0,1.0,1
751.0,71.0,1.0,1
864.0,71.0,1.0,1
94.0,72.0,1.5,1
138.0,72.0,1.0,1
