73.74286,4.0785713,1.8214285,1,140,232
94.54602,6.2767415,6.677239,1,1608,1470
111.64359,8.151282,5.5051284,1,390,474
39.34995,10.750763,5.096643,1,983,1134
101.58296,12.461884,4.5829597,1,223,302
70.97354,11.148149,3.2698412,1,189,306
55.552795,16.726707,1.8695652,1,161,264
92.56934,16.868612,1.6934307,1,137,266
32.77185,27.252554,6.1992054,1,1762,1614
91.32886,24.181208,4.167785,1,298,372
62.389687,33.84957,6.759312,1,698,908
74.102295,30.536612,8.381551,1,2786,2336
25.379168,38.2625,5.3416667,1,240,376
7.763441,41.469536,3.641577,1,1116,878
89.6,39.23077,2.6,1,130,206
54.892017,42.68075,2.8685446,1,213,336
75.447845,53.932117,4.979305,1,1208,1304
31.52459,56.557377,2.2131147,1,61,116
49.74848,59.768585,5.8541374,1,2139,1724
115.89778,62.39873,8.132064,1,1575,1412
17.08447,65.30956,5.409712,1,1977,1524
125.77119,64.70339,3.5,1,118,230
9.410959,71.49315,1.8630137,1,73,140
78.14459,75.62695,5.502024,1,1729,1434
60.67347,74.591835,2.2244897,1,49,130
87.73288,84.712326,1.6575342,1,146,288
54.816902,87.88732,1.3943661,1,71,150
15.870689,87.456894,2.310345,1,116,182
111.96932,92.25153,2.4417179,1,163,252
126.17576,95.181816,4.0666666,1,165,258
30.35426,108.049324,2.309417,1,223,280
117.96768,108.83749,7.0646353,1,1083,1296
52.247578,106.1282,5.588987,1,2270,2054
76.67959,113.130226,7.986675,1,1651,1450
9.854838,116.69355,1.2258065,1,62,148
25.35,122.25,1.7333333,1,60,122
104.31335,123.66441,8.617022,1,1034,1072
9.77193,125.70175,2.5964913,1,57,134
118.24372,119.154526,3.7788944,1,796,964
26.826086,0.95652175,4.826087,1,46,100
43.080357,2.7410715,4.392857,1,112,232
27.89031,13.394881,9.13894,0,547,676
122.77319,23.785158,9.03052,1,1671,1652
83.4875,48.2375,3.7,0,80,156
108.68624,43.533894,7.927517,1,2980,2562
61.341278,83.85193,11.5,0,1972,1686
31.059782,84.597824,7.3315215,0,184,294
45.439064,94.123436,9.90625,0,640,888
60.211864,101.78814,4.516949,0,118,196
43.245728,124.38248,8.393163,0,936,948
59.122448,18.734694,4.714286,0,49,124
82.34906,97.221695,6.1981134,0,212,302
7.5136614,4.31694,8.540983,1,183,278
44.839287,73.07143,6.071429,0,56,138
103.65801,80.35929,8.983107,1,2427,2264
68.080925,92.33526,7.768786,0,173,306
14.3,119.45333,6.4266667,0,150,242
35.80612,121.72449,7.7755103,0,196,296
2.289855,1.5,9.065217,1,138,254
19.237288,84.20339,7.762712,0,59,120
12.242342,95.24144,8.846847,1,2220,1888
60.188404,17.362318,7.811594,0,69,142
16.370348,56.491764,11.375839,0,1639,1606
95.97168,56.408848,10.775221,0,565,574
41.247524,66.235146,9.309406,0,404,610
6.2941175,57.632355,8.573529,0,68,150
49.32414,63.82069,9.682758,0,145,314
28.938116,105.798874,13.009846,0,711,952
48.192055,1.1589404,12.556292,1,151,256
76.62748,8.328612,12.260623,1,706,802
101.22472,33.14045,10.651686,0,178,300
39.951218,76.47154,10.0569105,0,123,252
5.4317718,120.71385,11.711813,1,982,1000
14.397914,32.494785,12.877794,0,671,716
124.41892,44.716217,10.824325,0,74,134
33.815838,52.561695,12.891344,0,543,674
87.34821,101.86607,12.008928,0,112,220
74.671814,45.666023,13.971043,0,518,742
6.1538463,13.211538,12.490385,0,104,188
109.82979,19.478724,13.808511,0,94,170
55.76324,27.271029,13.735203,0,321,472
93.85976,40.17683,13.27439,0,164,258
47.729805,41.309193,13.665738,0,359,494
38.631462,87.49663,13.934832,0,445,662
96.259346,91.75467,13.81542,0,428,576
113.575,104.975,12.475,0,40,94
91.22078,123.11688,12.675324,0,77,172
55.338463,10.846154,14.369231,0,65,140
87.01588,15.68254,13.68254,0,63,154
59.098766,58.617283,13.975308,0,162,228
122.128204,67.388885,14.01282,0,234,366
108.21774,75.77419,14.362904,0,124,240
109.32143,1.4464285,14.607142,1,56,122
25.733334,7.8777776,14.411111,0,90,192
37.491226,12.578947,14.657895,0,114,222
120.10769,30.276922,14.553846,0,65,140
77.611115,55.3,14.711111,0,90,192
58.32168,114.81119,14.559441,0,143,272
48.117645,119.23529,14.54902,0,51,106
11.2384615,8.176923,15.0,1,130,330
21.897959,26.87755,15.0,0,49,134
71.045456,99.25,15.0,0,44,122
